datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
2011-01-07 21:00:00,0,1,21,0,5,1,1,-0.2,-3.1,47.66,0.0,0.0,8.3,90.1,0.0,cloudy,9.580555555555556,626,0,39.0
2011-01-07 22:00:00,0,1,22,0,5,1,1,-0.3,-3.7,45.38,0.0,0.0,10.3,100.0,0.0,cloudy,9.580555555555556,566,0,36.0
2011-01-07 23:00:00,0,1,23,0,5,1,1,-0.2,-3.3,47.9,0.0,0.0,9.3,100.0,0.0,cloudy,9.580555555555556,506,0,15.0
2011-01-08 00:00:00,0,1,0,0,6,0,1,-0.2,-3.7,52.04,0.0,0.0,10.6,100.0,0.0,cloudy,9.597777777777775,446,0,25.0
2011-01-08 01:00:00,0,1,1,0,6,0,1,-0.1,-3.0,54.75,0.0,0.0,8.3,100.0,0.0,cloudy,9.597777777777775,386,0,16.0
2011-01-08 02:00:00,0,1,2,0,6,0,1,-0.2,-0.2,54.83,0.0,0.0,0.9,100.0,0.0,cloudy,9.597777777777775,326,0,16.0
2011-01-08 03:00:00,0,1,3,0,6,0,1,-0.1,-3.6,55.83,0.0,0.0,10.7,100.0,0.0,cloudy,9.597777777777775,266,0,7.0
2011-01-08 04:00:00,0,1,4,0,6,0,1,-0.2,-3.6,61.27,0.0,0.0,10.3,100.0,0.0,cloudy,9.597777777777775,206,0,1.0
2011-01-08 05:00:00,0,1,5,0,6,0,1,-1.0,-4.4,74.5,0.0,0.0,9.9,100.0,0.0,cloudy,9.597777777777775,146,0,5.0
2011-01-08 06:00:00,0,1,6,0,6,0,1,-1.0,-4.4,79.1,0.0,0.0,9.9,100.0,0.0,cloudy,9.597777777777775,86,0,2.0
2011-01-08 07:00:00,0,1,7,0,6,0,1,-1.3,-3.8,76.32,0.0,0.0,6.7,99.6,0.0,cloudy,9.597777777777775,26,0,9.0
2011-01-08 08:00:00,0,1,8,0,6,0,1,-1.0,-2.9,75.16,0.0,0.0,5.4,99.2,1.0,cloudy,9.597777777777775,0,542,15.0
2011-01-08 09:00:00,0,1,9,0,6,0,1,-1.2,-4.8,87.77,0.457,0.0,10.3,100.0,2.0,snow,9.597777777777775,0,482,20.0
2011-01-08 10:00:00,0,1,10,0,6,0,1,-0.2,-0.2,81.97,0.022,0.0,0.4,97.4,3.0,snow,9.597777777777775,0,422,61.0
2011-01-08 11:00:00,0,1,11,0,6,0,1,0.6,-4.9,70.74,0.0,0.0,23.2,95.6,3.0,cloudy,9.597777777777775,0,362,62.0
2011-01-08 12:00:00,0,1,12,0,6,0,1,0.7,-4.9,60.8,0.0,0.0,24.1,97.4,3.0,cloudy,9.597777777777775,0,302,98.0
2011-01-08 13:00:00,0,1,13,0,6,0,1,0.9,-4.4,44.81,0.0,0.0,22.2,83.9,3.0,partly-cloudy-day,9.597777777777775,0,242,102.0
2011-01-08 14:00:00,0,1,14,0,6,0,1,0.9,-5.5,32.93,0.0,0.0,33.1,45.6,2.0,partly-cloudy-day,9.597777777777775,0,182,95.0
2011-01-08 15:00:00,0,1,15,0,6,0,1,0.9,-5.3,31.74,0.0,0.0,29.4,81.3,1.0,partly-cloudy-day,9.597777777777775,0,122,74.0
2011-01-08 16:00:00,0,1,16,0,6,0,1,-0.2,-6.7,30.0,0.0,0.0,29.9,80.3,0.0,partly-cloudy-day,9.597777777777775,0,62,76.0
2011-01-08 17:00:00,0,1,17,0,6,0,1,-1.2,-8.7,37.22,0.0,0.0,36.6,79.3,0.0,partly-cloudy-day,9.597777777777775,0,2,69.0
2011-01-08 18:00:00,0,1,18,0,6,0,1,-2.0,-7.9,38.7,0.0,0.0,20.8,28.0,0.0,partly-cloudy-night,9.597777777777775,805,0,55.0
2011-01-08 19:00:00,0,1,19,0,6,0,1,-2.2,-7.6,36.97,0.0,0.0,17.6,24.4,0.0,partly-cloudy-night,9.597777777777775,745,0,30.0
2011-01-08 20:00:00,0,1,20,0,6,0,1,-3.1,-8.7,37.03,0.0,0.0,17.6,24.4,0.0,partly-cloudy-night,9.597777777777775,685,0,28.0
2011-01-08 21:00:00,0,1,21,0,6,0,1,-3.3,-10.1,39.96,0.0,0.0,24.5,24.4,0.0,partly-cloudy-night,9.597777777777775,625,0,37.0
2011-01-08 22:00:00,0,1,22,0,6,0,1,-3.3,-10.4,37.66,0.0,0.0,26.3,24.4,0.0,partly-cloudy-night,9.597777777777775,565,0,34.0
2011-01-08 23:00:00,0,1,23,0,6,0,1,-4.1,-11.7,39.66,0.0,0.0,29.3,24.4,0.0,partly-cloudy-night,9.597777777777775,505,0,22.0
2011-01-09 00:00:00,0,1,0,0,0,0,1,-4.3,-11.6,43.15,0.0,0.0,26.5,0.0,0.0,clear-night,9.616111111111111,446,0,25.0
2011-01-09 01:00:00,0,1,1,0,0,0,1,-4.4,-12.2,43.46,0.0,0.0,30.7,0.0,0.0,clear-night,9.616111111111111,386,0,12.0
2011-01-09 02:00:00,0,1,2,0,0,0,1,-4.4,-12.2,46.21,0.0,0.0,30.8,0.0,0.0,clear-night,9.616111111111111,326,0,11.0
2011-01-09 03:00:00,0,1,3,0,0,0,1,-4.3,-11.8,47.3,0.0,0.0,27.7,0.0,0.0,clear-night,9.616111111111111,266,0,4.0
2011-01-09 04:00:00,0,1,4,0,0,0,1,-5.1,-10.3,52.9,0.0,0.0,13.6,0.0,0.0,clear-night,9.616111111111111,206,0,1.0
2011-01-09 05:00:00,0,1,5,0,0,0,1,-5.1,-11.1,52.97,0.0,0.0,17.2,0.0,0.0,clear-night,9.616111111111111,146,0,1.0
2011-01-09 06:00:00,0,1,6,0,0,0,1,-4.4,-10.5,50.22,0.0,0.0,18.4,0.0,0.0,clear-night,9.616111111111111,86,0,1.0
2011-01-09 07:00:00,0,1,7,0,0,0,1,-5.1,-10.3,53.09,0.0,0.0,13.2,0.0,0.0,clear-night,9.616111111111111,26,0,6.0
2011-01-09 08:00:00,0,1,8,0,0,0,1,-4.3,-10.6,50.07,0.0,0.0,19.2,0.0,2.0,clear-day,9.616111111111111,0,543,10.0
2011-01-09 09:00:00,0,1,9,0,0,0,1,-3.3,-11.3,46.46,0.0,0.0,34.5,0.0,3.0,clear-day,9.616111111111111,0,483,19.0
2011-01-09 10:00:00,0,1,10,0,0,0,1,-2.2,-8.9,43.57,0.0,0.0,26.7,24.4,4.0,partly-cloudy-day,9.616111111111111,0,423,49.0
2011-01-09 11:00:00,0,1,11,0,0,0,1,-1.2,-8.5,40.59,0.0,0.0,35.0,44.6,5.0,partly-cloudy-day,9.616111111111111,0,363,49.0
2011-01-09 12:00:00,0,1,12,0,0,0,1,-0.1,-6.5,37.52,0.0,0.0,29.4,44.6,5.0,partly-cloudy-day,9.616111111111111,0,303,83.0
2011-01-09 13:00:00,0,1,13,0,0,0,1,0.7,-5.6,35.48,0.0,0.0,30.1,44.6,5.0,partly-cloudy-day,9.616111111111111,0,243,75.0
2011-01-09 14:00:00,0,1,14,0,0,0,1,1.7,-4.4,33.09,0.0,0.0,31.1,44.6,3.0,partly-cloudy-day,9.616111111111111,0,183,72.0
2011-01-09 15:00:00,0,1,15,0,0,0,1,1.6,-3.8,35.16,0.0,0.0,25.5,24.4,2.0,partly-cloudy-day,9.616111111111111,0,123,82.0
2011-01-09 16:00:00,0,1,16,0,0,0,1,0.9,-5.2,34.77,0.0,0.0,29.4,24.4,0.0,partly-cloudy-day,9.616111111111111,0,63,92.0
2011-01-09 17:00:00,0,1,17,0,0,0,1,-0.1,-6.1,36.94,0.0,0.0,25.8,44.6,0.0,partly-cloudy-day,9.616111111111111,0,3,62.0
2011-01-09 18:00:00,0,1,18,0,0,0,1,-1.0,-6.7,39.94,0.0,0.0,21.9,44.6,0.0,partly-cloudy-night,9.616111111111111,805,0,48.0
2011-01-09 19:00:00,0,1,19,0,0,0,1,-1.0,-6.9,42.64,0.0,0.0,23.0,24.4,0.0,partly-cloudy-night,9.616111111111111,745,0,41.0
2011-01-09 20:00:00,0,1,20,0,0,0,1,-1.9,-7.2,45.7,0.0,0.0,17.1,0.0,0.0,clear-night,9.616111111111111,685,0,38.0
2011-01-09 21:00:00,0,1,21,0,0,0,1,-2.0,-8.7,45.84,0.0,0.0,27.3,0.0,0.0,clear-night,9.616111111111111,625,0,20.0
2011-01-09 22:00:00,0,1,22,0,0,0,1,-2.2,-8.1,46.63,0.0,0.0,20.4,0.0,0.0,clear-night,9.616111111111111,565,0,15.0
2011-01-09 23:00:00,0,1,23,0,0,0,1,-3.0,-7.7,49.59,0.0,0.0,13.1,0.0,0.0,clear-night,9.616111111111111,505,0,6.0
2011-01-10 00:00:00,0,1,0,0,1,1,1,-3.3,-9.0,50.49,0.0,0.0,18.2,0.0,0.0,clear-night,9.635277777777778,446,0,5.0
2011-01-10 01:00:00,0,1,1,0,1,1,1,-3.3,-9.1,50.56,0.0,0.0,18.3,0.0,0.0,clear-night,9.635277777777778,386,0,1.0
2011-01-10 02:00:00,0,1,2,0,1,1,1,-3.4,-8.5,51.04,0.0,0.0,14.6,0.0,0.0,clear-night,9.635277777777778,326,0,3.0
2011-01-10 03:00:00,0,1,3,0,1,1,1,-3.4,-8.5,50.93,0.0,0.0,14.6,0.0,0.0,clear-night,9.635277777777778,266,0,1.0
2011-01-10 04:00:00,0,1,4,0,1,1,1,-4.1,-8.0,53.54,0.0,0.0,9.4,0.0,0.0,clear-night,9.635277777777778,206,0,3.0
2011-01-10 05:00:00,0,1,5,0,1,1,1,-4.1,-9.6,53.67,0.0,0.0,16.1,0.0,0.0,clear-night,9.635277777777778,146,0,3.0
2011-01-10 06:00:00,0,1,6,0,1,1,1,-3.3,-9.1,51.09,0.0,0.0,18.1,79.3,0.0,partly-cloudy-night,9.635277777777778,86,0,31.0
2011-01-10 07:00:00,0,1,7,0,1,1,1,-3.3,-8.4,51.73,0.0,0.0,15.0,79.3,0.0,partly-cloudy-night,9.635277777777778,26,0,77.0
2011-01-10 08:00:00,0,1,8,0,1,1,1,-3.3,-9.0,51.71,0.0,0.0,18.2,89.1,1.0,partly-cloudy-day,9.635277777777778,0,544,188.0
2011-01-10 09:00:00,0,1,9,0,1,1,1,-2.2,-7.5,50.53,0.0,0.0,16.7,94.6,2.0,cloudy,9.635277777777778,0,484,94.0
2011-01-10 10:00:00,0,1,10,0,1,1,1,-1.9,-7.7,49.54,0.0,0.0,20.3,96.0,2.0,cloudy,9.635277777777778,0,424,31.0
2011-01-10 11:00:00,0,1,11,0,1,1,1,-1.2,-6.4,46.88,0.0,0.0,18.2,92.9,3.0,cloudy,9.635277777777778,0,364,30.0
2011-01-10 12:00:00,0,1,12,0,1,1,1,0.7,-4.2,41.18,0.0,0.0,18.4,96.0,3.0,cloudy,9.635277777777778,0,304,52.0
2011-01-10 13:00:00,0,1,13,0,1,1,1,1.0,-3.8,40.76,0.0,0.0,18.6,96.6,3.0,cloudy,9.635277777777778,0,244,54.0
2011-01-10 14:00:00,0,1,14,0,1,1,1,0.9,-3.2,41.07,0.0,0.0,14.5,94.3,2.0,cloudy,9.635277777777778,0,184,47.0
2011-01-10 15:00:00,0,1,15,0,1,1,1,1.0,-3.1,40.93,0.0,0.0,14.7,94.7,1.0,cloudy,9.635277777777778,0,124,45.0
2011-01-10 16:00:00,0,1,16,0,1,1,1,1.0,-2.0,41.04,0.0,0.0,9.6,84.9,0.0,partly-cloudy-day,9.635277777777778,0,64,74.0
2011-01-10 17:00:00,0,1,17,0,1,1,1,0.9,-1.7,41.37,0.0,0.0,7.9,86.1,0.0,partly-cloudy-day,9.635277777777778,0,4,178.0
2011-01-10 18:00:00,0,1,18,0,1,1,1,0.6,-3.4,42.37,0.0,0.0,13.8,86.5,0.0,partly-cloudy-night,9.635277777777778,805,0,155.0
2011-01-10 19:00:00,0,1,19,0,1,1,1,-1.0,-4.7,47.32,0.0,0.0,11.0,79.3,0.0,partly-cloudy-night,9.635277777777778,745,0,95.0
2011-01-10 20:00:00,0,1,20,0,1,1,1,-1.3,-5.0,51.76,0.0,0.0,10.5,44.6,0.0,partly-cloudy-night,9.635277777777778,685,0,74.0
2011-01-10 21:00:00,0,1,21,0,1,1,1,-2.1,-6.3,58.01,0.0,0.0,12.1,44.6,0.0,partly-cloudy-night,9.635277777777778,625,0,38.0
2011-01-10 22:00:00,0,1,22,0,1,1,1,-2.5,-6.3,59.92,0.0,0.0,9.9,24.4,0.0,partly-cloudy-night,9.635277777777778,565,0,24.0
2011-01-10 23:00:00,0,1,23,0,1,1,1,-2.6,-6.4,60.34,0.0,0.0,9.9,46.4,0.0,partly-cloudy-night,9.635277777777778,505,0,18.0
2011-01-11 00:00:00,0,1,0,0,2,1,1,-2.3,-5.0,59.42,0.0,0.0,6.7,86.5,0.0,partly-cloudy-night,9.655277777777778,446,0,12.0
2011-01-11 01:00:00,0,1,1,0,2,1,1,-2.5,-6.3,60.27,0.0,0.0,9.9,89.3,0.0,partly-cloudy-night,9.655277777777778,386,0,3.0
2011-01-11 02:00:00,0,1,2,0,2,1,1,-1.4,-5.4,57.68,0.0,0.0,11.6,100.0,0.0,cloudy,9.655277777777778,326,0,3.0
2011-01-11 03:00:00,0,1,3,0,2,0,1,-1.3,-3.8,57.6,0.0,0.0,6.7,100.0,0.0,cloudy,9.655277777777778,266,0,57.40909090909091
2011-01-11 04:00:00,0,1,4,0,2,0,1,-1.2,-4.3,55.47,0.0,0.0,8.3,99.6,0.0,cloudy,9.655277777777778,206,0,57.40909090909091
2011-01-11 05:00:00,0,1,5,0,2,1,1,-1.2,-4.4,55.4,0.0,0.0,8.7,98.2,0.0,cloudy,9.655277777777778,146,0,6.0
2011-01-11 06:00:00,0,1,6,0,2,1,1,-1.0,-4.0,54.63,0.0,0.0,8.3,99.6,0.0,cloudy,9.655277777777778,86,0,27.0
2011-01-11 07:00:00,0,1,7,0,2,1,1,-1.0,-1.0,55.51,0.0,0.0,0.4,97.4,0.0,cloudy,9.655277777777778,26,0,99.0
2011-01-11 08:00:00,0,1,8,0,2,1,1,-0.2,-0.2,51.68,0.0,0.0,4.8,98.8,1.0,cloudy,9.655277777777778,0,545,217.0
2011-01-11 09:00:00,0,1,9,0,2,1,1,-0.2,-2.6,51.95,0.0,0.02,7.1,99.2,2.0,snow,9.655277777777778,0,485,130.0
2011-01-11 10:00:00,0,1,10,0,2,1,1,0.6,-2.7,51.56,0.0,0.04,10.8,100.0,3.0,snow,9.655277777777778,0,425,54.0
2011-01-11 11:00:00,0,1,11,0,2,1,1,0.7,-2.3,48.86,0.0,0.07,9.0,100.0,3.0,snow,9.655277777777778,0,365,35.0
2011-01-11 12:00:00,0,1,12,0,2,1,1,0.9,-2.0,48.35,0.0,0.09,9.0,100.0,3.0,snow,9.655277777777778,0,305,57.0
2011-01-11 13:00:00,0,1,13,0,2,1,1,0.9,0.9,52.4,0.0,0.11,0.4,100.0,2.0,snow,9.655277777777778,0,245,52.0
2011-01-11 14:00:00,0,1,14,0,2,1,1,-0.1,-1.8,65.34,0.0,0.13,5.2,100.0,2.0,snow,9.655277777777778,0,185,63.0
2011-01-11 15:00:00,0,1,15,0,2,1,1,-0.9,-0.9,78.01,0.0,0.16,0.9,100.0,1.0,snow,9.655277777777778,0,125,47.0
2011-01-11 16:00:00,0,1,16,0,2,1,1,-0.2,-3.4,74.8,0.0,0.18,9.4,100.0,0.0,snow,9.655277777777778,0,65,76.0
2011-01-11 17:00:00,0,1,17,0,2,1,1,-1.0,-3.8,80.35,0.0,0.2,7.7,100.0,0.0,snow,9.655277777777778,0,5,136.0
2011-01-11 18:00:00,0,1,18,0,2,1,1,-1.2,-3.8,92.89,0.125,0.22,7.1,100.0,0.0,snow,9.655277777777778,805,0,95.0
2011-01-11 19:00:00,0,1,19,0,2,1,1,-1.2,-1.2,93.13,0.289,0.24,0.0,100.0,0.0,snow,9.655277777777778,745,0,51.0
2011-01-11 20:00:00,0,1,20,0,2,1,1,-1.2,-5.3,93.25,1.206,0.27,12.6,100.0,0.0,snow,9.655277777777778,685,0,32.0
2011-01-11 21:00:00,0,1,21,0,2,1,1,-1.2,-1.2,93.13,0.384,0.29,0.0,100.0,0.0,snow,9.655277777777778,625,0,20.0
2011-01-11 22:00:00,0,1,22,0,2,1,1,-1.8,-4.1,97.35,0.634,0.31,6.3,100.0,0.0,snow,9.655277777777778,565,0,29.0
2011-01-11 23:00:00,0,1,23,0,2,1,1,-1.2,-1.2,88.23,0.143,0.33,0.5,90.1,0.0,snow,9.655277777777778,505,0,19.0
2011-01-12 00:00:00,0,1,0,0,3,1,1,-1.2,-3.4,88.06,0.0,0.35,6.2,100.0,0.0,snow,9.676111111111112,446,0,7.0
2011-01-12 01:00:00,0,1,1,0,3,1,1,-1.2,-4.3,86.6,0.0,0.38,8.7,100.0,0.0,snow,9.676111111111112,386,0,6.0
2011-01-12 02:00:00,0,1,2,0,3,1,1,-2.1,-5.7,87.73,0.0,0.4,9.7,90.1,0.0,snow,9.676111111111112,326,0,1.0
2011-01-12 03:00:00,0,1,3,0,3,0,1,-1.9,-6.2,90.8,0.0,0.42,12.6,90.1,0.0,snow,9.676111111111112,266,0,52.81818181818181
2011-01-12 04:00:00,0,1,4,0,3,0,1,-1.9,-4.7,90.92,0.0,0.44,7.3,99.6,0.0,snow,9.676111111111112,206,0,52.81818181818181
2011-01-12 05:00:00,0,1,5,0,3,1,1,-2.2,-6.1,88.14,0.0,0.47,10.8,53.6,0.0,snow,9.676111111111112,146,0,5.0
2011-01-12 06:00:00,0,1,6,0,3,1,1,-3.1,-6.7,91.67,0.0,0.49,9.2,45.6,0.0,snow,9.676111111111112,86,0,16.0
2011-01-12 07:00:00,0,1,7,0,3,1,1,-2.1,-5.7,68.86,0.0,0.51,9.8,25.4,0.0,snow,9.676111111111112,26,0,54.0
2011-01-12 08:00:00,0,1,8,0,3,1,1,-1.4,-5.2,60.2,0.0,0.53,11.2,90.1,2.0,snow,9.676111111111112,0,546,128.0
2011-01-12 09:00:00,0,1,9,0,3,1,1,-1.2,-6.8,59.52,0.0,0.51,20.8,55.4,3.0,partly-cloudy-day,9.676111111111112,0,486,81.0
2011-01-12 10:00:00,0,1,10,0,3,1,1,-0.1,-4.6,55.98,0.0,0.49,15.2,90.1,4.0,cloudy,9.676111111111112,0,426,39.0
2011-01-12 11:00:00,0,1,11,0,3,1,1,0.9,-4.9,50.92,0.0,0.47,26.0,50.0,4.0,partly-cloudy-day,9.676111111111112,0,366,35.0
2011-01-12 12:00:00,0,1,12,0,3,1,1,1.0,-6.0,47.69,0.0,0.44,38.9,52.8,3.0,partly-cloudy-day,9.676111111111112,0,306,55.0
2011-01-12 13:00:00,0,1,13,0,3,1,1,1.7,-3.8,45.41,0.0,0.42,25.0,89.7,2.0,partly-cloudy-day,9.676111111111112,0,246,49.0
2011-01-12 14:00:00,0,1,14,0,3,1,1,1.0,-4.5,47.68,0.0,0.4,23.7,87.5,2.0,partly-cloudy-day,9.676111111111112,0,186,44.0
2011-01-12 15:00:00,0,1,15,0,3,1,1,1.0,-5.0,47.52,0.0,0.38,28.3,90.1,1.0,cloudy,9.676111111111112,0,126,49.0
2011-01-12 16:00:00,0,1,16,0,3,1,1,1.6,-3.7,44.6,0.0,0.35,23.8,89.7,0.0,partly-cloudy-day,9.676111111111112,0,66,68.0
2011-01-12 17:00:00,0,1,17,0,3,1,1,0.9,-4.7,46.66,0.0,0.33,25.3,89.7,0.0,partly-cloudy-day,9.676111111111112,0,6,139.0
2011-01-12 18:00:00,0,1,18,0,3,1,1,0.7,-5.9,48.27,0.0,0.31,34.1,89.7,0.0,partly-cloudy-night,9.676111111111112,805,0,137.0
2011-01-12 19:00:00,0,1,19,0,3,1,1,-0.1,-6.5,47.57,0.0,0.29,28.7,89.7,0.0,partly-cloudy-night,9.676111111111112,745,0,83.0
2011-01-12 20:00:00,0,1,20,0,3,1,1,-0.9,-6.9,50.1,0.0,0.27,23.1,82.9,0.0,partly-cloudy-night,9.676111111111112,685,0,56.0
2011-01-12 21:00:00,0,1,21,0,3,1,1,-1.0,-6.8,53.43,0.0,0.24,22.3,49.8,0.0,partly-cloudy-night,9.676111111111112,625,0,57.0
2011-01-12 22:00:00,0,1,22,0,3,1,1,-1.2,-7.9,55.21,0.0,0.22,29.0,83.9,0.0,partly-cloudy-night,9.676111111111112,565,0,33.0
2011-01-12 23:00:00,0,1,23,0,3,1,1,-1.9,-8.4,61.91,0.0,0.2,25.3,83.9,0.0,partly-cloudy-night,9.676111111111112,505,0,20.0
2011-01-13 00:00:00,0,1,0,0,4,1,1,-2.0,-7.6,57.65,0.0,0.18,19.5,46.6,0.0,partly-cloudy-night,9.697777777777778,445,0,7.0
2011-01-13 01:00:00,0,1,1,0,4,1,1,-2.0,-7.5,50.96,0.0,0.16,18.8,46.6,0.0,partly-cloudy-night,9.697777777777778,385,0,2.0
2011-01-13 02:00:00,0,1,2,0,4,1,1,-2.0,-8.3,50.74,0.0,0.13,24.0,81.3,0.0,partly-cloudy-night,9.697777777777778,325,0,2.0
2011-01-13 03:00:00,0,1,3,0,4,1,1,-2.2,-8.4,51.6,0.0,0.11,22.8,24.4,0.0,partly-cloudy-night,9.697777777777778,265,0,3.0
2011-01-13 04:00:00,0,1,4,0,4,1,1,-2.2,-7.6,51.68,0.0,0.09,17.5,24.4,0.0,partly-cloudy-night,9.697777777777778,205,0,4.0
2011-01-13 05:00:00,0,1,5,0,4,1,1,-2.2,-8.3,51.71,0.0,0.07,21.7,24.4,0.0,partly-cloudy-night,9.697777777777778,145,0,3.0
2011-01-13 06:00:00,0,1,6,0,4,1,1,-3.1,-7.2,54.08,0.0,0.04,10.8,44.6,0.0,partly-cloudy-night,9.697777777777778,85,0,28.0
2011-01-13 07:00:00,0,1,7,0,4,1,1,-3.0,-7.0,54.11,0.0,0.02,10.3,44.6,0.0,partly-cloudy-night,9.697777777777778,25,0,72.0
2011-01-13 08:00:00,0,1,8,0,4,1,1,-2.3,-6.9,51.96,0.0,0.0,13.8,79.3,1.0,partly-cloudy-day,9.697777777777778,0,547,202.0
2011-01-13 09:00:00,0,1,9,0,4,1,1,-2.0,-8.0,50.9,0.0,0.0,21.9,37.4,2.0,partly-cloudy-day,9.697777777777778,0,487,139.0
2011-01-13 10:00:00,0,1,10,0,4,1,1,-1.0,-7.1,50.38,0.0,0.0,24.6,89.1,4.0,partly-cloudy-day,9.697777777777778,0,427,38.0
2011-01-13 11:00:00,0,1,11,0,4,1,1,0.6,-5.5,44.9,0.0,0.0,29.2,89.1,4.0,partly-cloudy-day,9.697777777777778,0,367,37.0
2011-01-13 12:00:00,0,1,12,0,4,1,1,0.9,-5.0,43.94,0.0,0.0,27.7,79.3,5.0,partly-cloudy-day,9.697777777777778,0,307,52.0
2011-01-13 13:00:00,0,1,13,0,4,1,1,1.6,-4.2,41.81,0.0,0.0,29.1,44.6,4.0,partly-cloudy-day,9.697777777777778,0,247,83.0
2011-01-13 14:00:00,0,1,14,0,4,1,1,1.9,-3.6,41.05,0.0,0.0,26.2,44.6,4.0,partly-cloudy-day,9.697777777777778,0,187,42.0
2011-01-13 15:00:00,0,1,15,0,4,1,1,2.7,-1.9,38.7,0.0,0.0,21.1,24.4,2.0,partly-cloudy-day,9.697777777777778,0,127,60.0
2011-01-13 16:00:00,0,1,16,0,4,1,1,2.7,-2.3,38.67,0.0,0.0,24.1,44.6,1.0,partly-cloudy-day,9.697777777777778,0,67,78.0
2011-01-13 17:00:00,0,1,17,0,4,1,1,1.0,-3.9,41.02,0.0,0.0,18.9,44.6,0.0,partly-cloudy-day,9.697777777777778,0,7,162.0
2011-01-13 18:00:00,0,1,18,0,4,1,1,0.6,-4.7,41.95,0.0,0.0,22.3,0.0,0.0,clear-night,9.697777777777778,804,0,144.0
2011-01-13 19:00:00,0,1,19,0,4,1,1,-0.9,-5.9,46.85,0.0,0.0,17.0,0.0,0.0,clear-night,9.697777777777778,744,0,99.0
2011-01-13 20:00:00,0,1,20,0,4,1,1,-1.2,-6.0,47.1,0.0,0.0,15.8,0.0,0.0,clear-night,9.697777777777778,684,0,64.0
2011-01-13 21:00:00,0,1,21,0,4,1,1,-2.0,-7.8,46.93,0.0,0.0,20.7,0.0,0.0,clear-night,9.697777777777778,624,0,40.0
2011-01-13 22:00:00,0,1,22,0,4,1,1,-2.2,-8.3,47.83,0.0,0.0,22.0,0.0,0.0,clear-night,9.697777777777778,564,0,30.0
2011-01-13 23:00:00,0,1,23,0,4,1,1,-3.0,-7.7,50.75,0.0,0.0,13.2,0.0,0.0,clear-night,9.697777777777778,504,0,15.0
2011-01-14 00:00:00,0,1,0,0,5,1,1,-3.3,-8.1,51.88,0.0,0.0,13.2,24.4,0.0,partly-cloudy-night,9.720277777777778,445,0,14.0
2011-01-14 01:00:00,0,1,1,0,5,1,1,-4.0,-8.3,54.57,0.0,0.0,10.9,83.7,0.0,partly-cloudy-night,9.720277777777778,385,0,5.0
2011-01-14 02:00:00,0,1,2,0,5,1,1,-4.0,-7.9,53.62,0.0,0.0,9.5,83.7,0.0,partly-cloudy-night,9.720277777777778,325,0,1.0
2011-01-14 03:00:00,0,1,3,0,5,1,1,-4.1,-7.3,53.85,0.0,0.0,7.6,83.7,0.0,partly-cloudy-night,9.720277777777778,265,0,1.0
2011-01-14 04:00:00,0,1,4,0,5,0,1,-4.1,-8.0,54.01,0.0,0.0,9.2,84.2,0.0,partly-cloudy-night,9.720277777777778,205,0,61.78260869565217
2011-01-14 05:00:00,0,1,5,0,5,1,1,-4.1,-6.5,55.14,0.0,0.0,5.5,47.1,0.0,partly-cloudy-night,9.720277777777778,145,0,8.0
2011-01-14 06:00:00,0,1,6,0,5,1,1,-4.1,-4.1,55.06,0.0,0.0,0.4,51.0,0.0,partly-cloudy-night,9.720277777777778,85,0,17.0
2011-01-14 07:00:00,0,1,7,0,5,1,1,-4.1,-9.3,67.31,0.0,0.0,14.2,85.6,0.0,partly-cloudy-night,9.720277777777778,25,0,70.0
2011-01-14 08:00:00,0,1,8,0,5,1,1,-3.4,-5.5,69.93,0.0,0.0,5.3,89.4,2.0,partly-cloudy-day,9.720277777777778,0,548,158.0
2011-01-14 09:00:00,0,1,9,0,5,1,1,-2.0,-5.4,69.05,0.0,0.0,9.2,89.1,3.0,partly-cloudy-day,9.720277777777778,0,488,117.0
2011-01-14 10:00:00,0,1,10,0,5,1,1,-0.1,-4.2,56.04,0.0,0.0,13.3,25.4,4.0,partly-cloudy-day,9.720277777777778,0,428,44.0
2011-01-14 11:00:00,0,1,11,0,5,1,1,0.7,-4.6,47.69,0.0,0.0,22.2,46.4,5.0,partly-cloudy-day,9.720277777777778,0,368,53.0
2011-01-14 12:00:00,0,1,12,0,5,1,1,0.6,-4.0,45.44,0.0,0.0,16.9,90.4,4.0,cloudy,9.720277777777778,0,308,61.0
2011-01-14 13:00:00,0,1,13,0,5,1,1,1.7,-3.8,39.27,0.0,0.0,25.1,54.2,2.0,partly-cloudy-day,9.720277777777778,0,248,77.0
2011-01-14 14:00:00,0,1,14,0,5,1,1,1.9,-2.7,41.12,0.0,0.0,18.5,54.2,2.0,partly-cloudy-day,9.720277777777778,0,188,64.0
2011-01-14 15:00:00,0,1,15,0,5,1,1,2.7,-0.4,38.89,0.0,0.0,11.2,50.0,1.0,partly-cloudy-day,9.720277777777778,0,128,68.0
2011-01-14 16:00:00,0,1,16,0,5,1,1,2.0,-0.5,40.96,0.0,0.0,8.3,49.2,0.0,partly-cloudy-day,9.720277777777778,0,68,90.0
2011-01-14 17:00:00,0,1,17,0,5,1,1,1.6,-1.5,42.03,0.0,0.0,10.5,44.6,0.0,partly-cloudy-day,9.720277777777778,0,8,159.0
