name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
washington DC,2011-03-14,11,2.7,6.8,11,0.3,5.3,-3.1,51.1,0,0,0,,0,0,38.9,22.3,356.9,1027.8,72.6,16,210.1,18.1,8,,2011-03-14T07:21:21,2011-03-14T19:13:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-15,10,1.9,6.5,7.6,-1.5,4.6,0.2,65.5,2.838,100,8.33,rain,0,0,40.2,22.6,132.6,1029.5,80.2,15.7,100.8,8.7,5,,2011-03-15T07:19:47,2011-03-15T19:14:58,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-16,13.2,5,8.9,13.2,1.9,7.5,5.3,80.1,13.137,100,20.83,rain,0,0,37.1,25.7,332.7,1020.7,99.7,14.8,205.5,18,8,,2011-03-16T07:18:14,2011-03-16T19:15:57,0.4,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-17,17.1,6.7,11.7,17.1,4.3,10.9,3.8,59.8,0,0,0,,0,0,33.5,22.1,292.8,1023,51,16,241.9,20.9,8,,2011-03-17T07:16:40,2011-03-17T19:16:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-18,26,9.4,17.3,26,7.4,17.2,7.2,53,0,0,0,,0,0,29.5,23.5,217.2,1015,75.2,16,218.2,18.9,8,,2011-03-18T07:15:06,2011-03-18T19:17:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-19,21,10.6,14.9,21,10.6,14.9,0.8,38.9,0,0,0,,0,0,49.6,39.4,336.2,1023.8,53.5,16,249.9,21.6,8,,2011-03-19T07:13:32,2011-03-19T19:18:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-20,11.7,2.9,7.6,11.7,-0.6,5.4,-3.4,46.7,0,0,0,,0,0,,26.3,74.5,1034.9,70.8,16,191.1,16.4,7,,2011-03-20T07:11:58,2011-03-20T19:19:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-21,20,6,12.1,20,1.7,10.4,7.2,72.8,3.317,100,16.67,rain,0,0,39.5,26.9,189.1,1019.1,88.8,15.7,137.6,11.8,6,,2011-03-21T07:10:24,2011-03-21T19:20:52,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-22,16.1,10.7,13.1,16.1,10.7,13.1,5.8,63.9,0,0,0,,0,0,37.1,30.8,23.2,1013.8,84.5,15.4,243.7,21,8,,2011-03-22T07:08:50,2011-03-22T19:21:51,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-23,10.8,7.1,8.4,10.8,3.5,6.5,5.6,82.7,11.246,100,25,rain,0,0,55,38.3,103.9,1006.6,99.5,14.5,53.1,4.7,2,,2011-03-23T07:07:15,2011-03-23T19:22:49,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-24,7,3.9,5.4,5.7,-1,2.1,2.3,81.6,1.285,100,12.5,rain,0,0,38.5,26.7,11,1006.6,93,13.7,137.7,12,5,,2011-03-24T07:05:41,2011-03-24T19:23:48,0.67,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-25,8.8,-0.2,4.1,5.8,-4.7,0.8,-5.7,50.9,0,0,0,,0,0,36.7,23.6,330,1016.3,58.7,16,229.7,19.8,9,,2011-03-25T07:04:06,2011-03-25T19:24:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-26,7.8,-0.1,4.2,5.6,-4.3,1.1,-9.1,38.5,0,0,0,,0,0,29.5,20.1,12.6,1017.7,66.7,16,245.5,21,9,,2011-03-26T07:02:32,2011-03-26T19:25:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-03-27,7.8,-0.9,3.5,5.7,-4.5,0.4,-6.5,51.1,0.504,100,12.5,"rain,snow",0,0,33.5,17.9,4.3,1016.9,72,14.2,225.5,19.4,8,,2011-03-27T07:00:58,2011-03-27T19:26:42,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-28,8.1,-0.2,3.8,5.6,-5,0.5,-12,32.3,0,0,0,,0,0,37.1,21.2,332.2,1019.1,50.6,16,231.3,20.1,8,,2011-03-28T06:59:24,2011-03-28T19:27:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-29,10.7,0.9,5.8,10.7,-3.2,3,-10.7,30.5,0,0,0,,0,0,35.3,25,323.5,1022.3,48.4,16,269.4,23.2,9,,2011-03-29T06:57:50,2011-03-29T19:28:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-30,8.8,3.1,6.1,6.7,-0.9,4,-1.1,62.6,3.684,100,33.33,rain,0,0,,25.6,100.7,1019.5,98.7,14.5,70.5,6.1,2,,2011-03-30T06:56:16,2011-03-30T19:29:36,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-03-31,5.8,2.9,4.3,3.4,-1.2,1.1,3.1,92.2,0.599,100,16.67,rain,0,0,,19.4,35.4,1008.7,100,10.2,70,6.2,3,,2011-03-31T06:54:42,2011-03-31T19:30:34,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-01,9.1,2.9,6.1,5.5,-0.7,2.9,0.4,69.8,2.772,100,29.17,rain,0,0,48.3,30.7,315.2,1001.5,91.5,15.1,183.2,15.7,6,,2011-04-01T06:53:09,2011-04-01T19:31:32,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-02,10.7,2.7,6.8,10.7,-0.2,4.7,0.4,64.5,1.354,100,12.5,rain,0,0,56.1,41.3,278.1,1005.7,66.6,15.8,174.1,14.9,6,,2011-04-02T06:51:36,2011-04-02T19:32:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-03,14.2,4.1,9.7,14.2,1.6,8.7,-1.2,48.9,0,0,0,,0,0,42.9,32.1,306.3,1016.3,47.4,16,245.4,21.2,9,,2011-04-03T06:50:03,2011-04-03T19:33:27,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-04,29,10,19.1,27.5,7.6,18.8,4.9,42.9,0,0,0,,0,0,57.5,38.7,199.8,1005,83.9,16,261.8,22.8,9,,2011-04-04T06:48:30,2011-04-04T19:34:25,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-05,23.2,6.8,12.4,23.2,2.7,10.9,5.3,64.4,11.168,100,41.67,rain,0,0,61,33.9,291,1000.8,89.6,14.4,210.5,18.3,8,,2011-04-05T06:46:58,2011-04-05T19:35:23,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-06,17.9,2.6,10.2,17.9,0.6,9.1,-1.2,47.3,0,0,0,,0,0,47.5,32.6,211.7,1016.2,40.2,16,291.4,25.3,9,,2011-04-06T06:45:26,2011-04-06T19:36:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-07,20.7,7,13,20.7,4.1,12.4,4.6,58.5,0,0,0,,0,0,,20,64.7,1016.8,63.8,15.7,234.6,20.1,8,,2011-04-07T06:43:55,2011-04-07T19:37:18,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-08,10.8,6,7.9,10.8,1.8,5.6,5.1,82.9,7.972,100,37.5,rain,0,0,35.3,26.4,70.4,1020.9,97.3,13.8,163.5,14.2,7,,2011-04-08T06:42:24,2011-04-08T19:38:16,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-09,10,5.8,7.9,10,2.6,6.3,6,87.7,0.267,100,4.17,rain,0,0,,17.4,56,1021.4,100,14.3,143.8,12.2,5,,2011-04-09T06:40:53,2011-04-09T19:39:14,0.21,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-10,17.2,9.2,12.2,17.2,8.7,11.9,9.8,85.6,0,0,0,,0,0,,16.4,191.2,1019.1,92.3,14.9,260.6,22.5,8,,2011-04-10T06:39:23,2011-04-10T19:40:11,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-11,28.3,14,20.3,28.5,14,20.5,14.8,73.3,0,0,0,,0,0,51.8,34.9,199.2,1007.9,79.9,16,267.3,23.2,9,,2011-04-11T06:37:53,2011-04-11T19:41:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-12,22,11.1,16.7,22,11.1,16.7,11.3,71.9,4.559,100,29.17,rain,0,0,59.1,30.8,55.8,1006.9,97.8,15.3,202.6,17.2,7,,2011-04-12T06:36:24,2011-04-12T19:42:07,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-13,14.1,9.2,11.5,14.1,6.6,11.2,8.5,83.1,7.584,100,33.33,rain,0,0,37.1,25.5,354.8,1011.4,96.6,13.6,117.7,10.2,4,,2011-04-13T06:34:56,2011-04-13T19:43:05,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-14,20.8,7.8,14.2,20.8,6.5,13.8,4.1,54.4,0,0,0,,0,0,27.7,14.1,307.4,1018.3,20.2,16,297.1,25.6,9,,2011-04-14T06:33:28,2011-04-14T19:44:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-15,18,8.9,13.3,18,6.9,13.1,7,66.7,0,0,0,,0,0,43,32.5,91.7,1024.8,54.2,16,294.1,25.4,9,,2011-04-15T06:32:01,2011-04-15T19:45:01,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-16,17.1,9.2,12.5,17.1,6.6,11.9,10.5,87.8,17.444,100,62.5,rain,0,0,71,47.6,129.9,1011.5,99.9,14.5,155.7,13.5,6,,2011-04-16T06:30:34,2011-04-16T19:45:59,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-17,19.2,8.8,13.9,19.2,5.6,13.5,2.4,49.1,0.044,100,8.33,rain,0,0,52.6,34.1,261.2,1008.4,44.7,15.9,312.2,26.9,10,,2011-04-17T06:29:09,2011-04-17T19:46:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-18,23.2,10.8,16.5,23.2,10.8,16.5,6.7,54.6,0,0,0,,0,0,,23.4,194,1013.5,65.9,16,137.1,11.8,4,,2011-04-18T06:27:43,2011-04-18T19:47:54,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-19,19.1,14,16.5,19.1,14,16.5,9.7,64.5,0.322,100,4.17,rain,0,0,,20,138.1,1014.9,88.7,16,198.6,17.3,8,,2011-04-19T06:26:19,2011-04-19T19:48:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-20,29.1,11.2,20.4,28.2,11.2,20.3,11.5,62.7,0,0,0,,0,0,49.1,35.3,257,1011,79.8,15.2,278.4,24.1,9,,2011-04-20T06:24:56,2011-04-20T19:49:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-21,20.8,11.1,14.3,20.8,11.1,14.3,0.7,40.7,0.143,100,4.17,rain,0,0,56.1,37.4,334.2,1022.2,67.5,16,294.4,25.4,9,,2011-04-21T06:23:33,2011-04-21T19:50:48,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-22,10.6,6.1,7.9,10.6,4.1,5.6,2.6,71.1,7.703,100,45.83,rain,0,0,29.5,19.6,88.8,1029.2,79.9,14.3,128.1,11.1,4,,2011-04-22T06:22:11,2011-04-22T19:51:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-23,21.2,6.8,13.6,21.2,4.6,13,11.4,87.5,2.852,100,37.5,rain,0,0,42.5,25.9,190.9,1019.1,93.1,13.4,257.7,22.3,9,,2011-04-23T06:20:50,2011-04-23T19:52:44,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-24,28.1,13.9,20.1,28.3,13.9,20.1,16.1,79.8,16.331,100,16.67,rain,0,0,51.8,25.4,182.7,1016.1,74.5,14.5,290.1,25,9,,2011-04-24T06:19:30,2011-04-24T19:53:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-25,28.1,15.7,21.4,28.6,15.7,21.4,16.8,77.9,2.997,100,12.5,rain,0,0,31.3,23.5,180.4,1015.3,55,13.9,284.7,24.7,8,,2011-04-25T06:18:11,2011-04-25T19:54:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-26,27.8,18.1,22.7,28.4,18.1,22.7,17.2,72,0,0,0,,0,0,46.1,29.6,189.5,1013.3,62.8,15.9,285.7,24.6,9,,2011-04-26T06:16:53,2011-04-26T19:55:38,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-27,26.1,19.2,22.1,26.1,19.2,22.1,19.1,83.5,0.848,100,16.67,rain,0,0,49.7,32.7,180.6,1011.9,90.6,15.9,221.3,19.3,7,,2011-04-27T06:15:36,2011-04-27T19:56:36,0.81,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-28,24.2,17.7,22.1,24.2,17.7,22.1,16.8,73,1.52,100,16.67,rain,0,0,61.2,35.2,197.4,1005.6,86,15.6,129.4,11.2,4,,2011-04-28T06:14:19,2011-04-28T19:57:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-29,20.8,12.1,16.5,20.8,12.1,16.5,4.7,45.9,0,0,0,,0,0,43.2,25.8,300.3,1010.8,47.4,16,287.3,24.9,10,,2011-04-29T06:13:04,2011-04-29T19:58:32,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-04-30,19.9,10.8,14.6,19.9,10.8,14.6,4.2,50.5,0,0,0,,0,0,35.3,25.8,351.6,1020.1,71.1,16,324.9,28.1,10,,2011-04-30T06:11:51,2011-04-30T19:59:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-01,16.1,10.4,13.5,16.1,10.4,13.5,9.3,76.3,0.267,100,4.17,rain,0,0,,15.8,193,1025,91.5,16,156.9,13.7,4,,2011-05-01T06:10:38,2011-05-01T20:00:28,0.95,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-02,24.3,12.9,18.3,24.3,12.9,18.3,13.1,72.1,0,0,0,,0,0,,19.8,182.7,1021.4,86.6,16,286.3,24.6,9,,2011-05-02T06:09:26,2011-05-02T20:01:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-03,26.9,17,21.8,27.6,17,21.8,15.8,70.1,0,0,0,,0,0,52.8,39.4,202.1,1015.9,88.2,15.5,294.5,25.4,9,,2011-05-03T06:08:16,2011-05-03T20:02:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-04,18.9,8.2,12.1,18.9,4.8,11.2,7.3,74.1,15.152,100,54.17,rain,0,0,54.5,33.7,330.7,1018.5,83,14.4,206.2,17.8,8,,2011-05-04T06:07:06,2011-05-04T20:03:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-05,20,7.9,13.7,20,5.1,12.9,1,45.2,0.235,100,16.67,rain,0,0,49.8,38,294.8,1020.3,25,16,341.5,29.4,10,,2011-05-05T06:05:58,2011-05-05T20:04:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-06,21,7.9,14.9,21,6.8,14.7,6,57.5,0,0,0,,0,0,50,28.9,197.9,1014.4,51.3,16,276.3,23.9,9,,2011-05-06T06:04:52,2011-05-06T20:05:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-07,21.1,10.9,16.8,21.1,10.9,16.8,7,55.3,0,0,0,,0,0,33.5,19.4,289.6,1013,67.3,16,307.1,26.6,10,,2011-05-07T06:03:46,2011-05-07T20:06:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-08,21.2,12,17.4,21.2,12,17.4,9.8,62.7,0,0,0,,0,0,,15.8,347,1012.9,87.5,16,236.4,20.4,9,,2011-05-08T06:02:42,2011-05-08T20:07:08,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-09,22.9,11.8,17.4,22.9,11.8,17.4,8.7,59.8,0,0,0,,0,0,33.5,20.2,3.7,1014.8,33.8,15.9,333.4,28.9,10,,2011-05-09T06:01:39,2011-05-09T20:08:04,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-10,23.8,10.7,17.4,23.8,10.7,17.4,6.3,50.1,0,0,0,,0,0,27.7,15.8,357.7,1015.9,64.5,16,320.4,27.8,10,,2011-05-10T06:00:38,2011-05-10T20:09:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-11,23.8,14.1,18.2,23.8,14.1,18.2,10.5,62.4,0,0,0,,0,0,,19.9,137.8,1017,60,16,316.5,27.5,10,,2011-05-11T05:59:38,2011-05-11T20:09:56,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-12,22.9,11.8,17.5,22.9,11.8,17.5,12.7,75.1,0,0,0,,0,0,,20.2,185.9,1017.3,72.8,16,326.2,28.1,10,,2011-05-12T05:58:39,2011-05-12T20:10:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-13,17.7,15.8,16.6,17.7,15.8,16.6,14.3,86.5,0,0,0,,0,0,,24.8,148.9,1012.4,98.3,15.1,198.8,17.2,6,,2011-05-13T05:57:42,2011-05-13T20:11:46,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-14,18.9,15,16.8,18.9,15,16.8,15.5,92.1,12.81,100,29.17,rain,0,0,,17.8,138.1,1007.9,100,12.6,160.6,13.9,6,,2011-05-14T05:56:47,2011-05-14T20:12:41,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-15,23.9,17,19.2,23.9,17,19.2,16.8,86.9,0.372,100,12.5,rain,0,0,38.9,17.8,182,1001.2,91.8,15.4,196.1,17,8,,2011-05-15T05:55:53,2011-05-15T20:13:35,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-16,26.5,15.9,19.8,26.5,15.9,19.8,15.6,78.4,2.758,100,16.67,rain,0,0,38.9,23.4,22.6,1003.2,78,15.3,236.1,20.3,8,,2011-05-16T05:55:00,2011-05-16T20:14:29,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-17,22.1,17,19.2,22.1,17,19.2,16.1,83.2,0.564,100,33.33,rain,0,0,47.8,28.7,100.9,1006.1,95.1,15.9,186.5,16.1,8,,2011-05-17T05:54:10,2011-05-17T20:15:23,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-18,21.1,16.9,18.5,21.1,16.9,18.5,16.2,86.5,5.847,100,37.5,rain,0,0,27.7,18.2,114.9,1009.6,91.1,15.1,252.9,21.7,7,,2011-05-18T05:53:20,2011-05-18T20:16:16,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-19,20.8,14.8,17.6,20.8,14.8,17.6,14.5,83.2,2.815,100,12.5,rain,0,0,,16.1,242.8,1014.4,83.8,15.5,208.6,17.9,8,,2011-05-19T05:52:33,2011-05-19T20:17:08,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-20,21.8,13.1,17.8,21.8,13.1,17.8,12.3,72.3,0.287,100,12.5,rain,0,0,33.5,17.5,300.1,1016,68.4,15.8,263.8,22.8,9,,2011-05-20T05:51:47,2011-05-20T20:18:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-21,26.9,13.8,20.9,27,13.8,20.9,13.1,63.3,0,0,0,,0,0,37.1,17.9,354.3,1015.3,56.3,15.9,336.2,28.9,10,,2011-05-21T05:51:02,2011-05-21T20:18:51,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-22,26.8,15.7,21.2,27.3,15.7,21.2,16,74.5,0.018,100,4.17,rain,0,0,,16.6,172.6,1016.8,79.6,15.8,219.3,19,6,,2011-05-22T05:50:20,2011-05-22T20:19:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-23,27.9,18.1,22.5,29.2,18.1,22.8,18.9,81.4,0.631,100,12.5,rain,0,0,51.4,28.3,189.1,1013.4,87.4,14.2,158.3,13.5,6,,2011-05-23T05:49:39,2011-05-23T20:20:31,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-24,30,20.1,24,30.4,20.1,24.1,18.7,74.7,0.735,100,8.33,rain,0,0,38.9,24.6,224,1010.3,86.2,13.3,254.8,22.1,9,,2011-05-24T05:48:59,2011-05-24T20:21:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-25,28.9,18.1,24.2,29.8,18.1,24.4,17.8,69.2,0.28,100,16.67,rain,0,0,27.7,22.2,184.1,1012.5,63.6,15.9,335.4,28.9,10,,2011-05-25T05:48:22,2011-05-25T20:22:09,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-26,32.1,20.7,26.2,34.7,20.7,27,19.4,68.5,0,0,0,,0,0,33.5,23.8,184.4,1010.7,41.6,13.8,302.6,26.1,9,,2011-05-26T05:47:46,2011-05-26T20:22:57,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-05-27,29.9,20.5,25.3,30.8,20.5,25.7,18,64.9,1.381,100,12.5,rain,0,0,72.4,32.7,190.3,1013.5,70,15.9,248.8,21.5,8,,2011-05-27T05:47:12,2011-05-27T20:23:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
